site_code,latitude,longitude,status
2WQSC,24.126221,75.526898,
ND061,32.947247,75.276943,
UFKQU,28.594714,61.906994,
ZVCJR,27.928249,71.611481,
71IIR,25.479176,72.362114,
KBUQP,33.540081,63.065089,
W35QD,28.607104,63.467465,
G6BQ4,34.882124,68.283219,
FVTAK,35.518152,70.074275,
PFYP0,31.661771,62.415149,
Y16RP,27.704726,70.961014,
YP55O,32.922349,66.177149,
NFKJF,27.962696,71.702318,
I2DBW,35.965153,70.988669,
EQI5T,35.645603,72.448825,
LD7MA,24.713774,76.829265,
ELVR0,28.309282,70.963962,
TCUXK,27.786797,69.123209,
SEM1M,33.355216,70.896784,
8IFIX,36.864715,73.654378,
ZVBUM,34.957194,76.625341,
FOOYA,23.708315,71.542012,
YAC20,34.699993,76.087713,
HI0P0,31.905039,68.435393,
ZV63U,36.568921,75.178587,
LZ3CM,24.80007,69.925197,
0YNBY,31.808968,74.095157,
X20YM,24.289967,72.084059,
4R7AN,35.197719,63.539544,
35XNU,30.076917,65.68305,
J7ZMO,28.990882,71.247181,
UHOSW,27.851194,72.808202,
VFO1A,33.255201,69.757014,
SFXL5,32.736944,69.705138,
YR7MH,33.007088,74.554023,
KWGFP,35.766296,72.857535,
8I4Z0,33.007301,62.646719,
YWR35,25.622656,73.928761,
CQOJR,33.016004,68.49528,
N9XHS,30.661267,65.249204,
T5BWR,25.061689,64.770712,
ZGVZ8,34.012538,69.199817,
P9057,34.803806,77.27031,
D6S50,31.410158,66.548229,
86DY9,32.417999,66.947152,
51JKZ,25.324643,77.108876,
ANLPI,34.33333,76.497678,
IC4XX,24.64714,63.398649,
Z3MYI,35.278599,62.617297,
QY0O2,24.937891,71.93087,
DBINA,24.96538,62.226119,
NQBQC,33.775493,69.622203,
8QLLH,27.078614,70.515362,
RXCAE,36.055046,64.31132,
XGUGK,32.663529,74.507139,
SVKTZ,33.814084,74.079328,
T3ZCO,35.986606,64.876806,
54SZW,32.698947,68.072671,
H1359,34.570657,62.922448,
T8OZ3,29.794057,67.546125,
RPPCY,35.659546,61.893977,
1FE90,35.457095,76.078192,
4A9OL,32.84473,66.080504,
A1Z3E,24.837577,69.585123,
K2RII,30.877676,62.139664,
ZQY1E,26.454985,72.530259,
GCRIW,23.767237,63.117993,
9FQ55,32.838771,76.394261,
1XO2S,25.401888,71.968032,
F9CIA,34.706144,71.067164,
IHRKX,36.376988,70.222708,
1HWYP,24.451756,72.72778,
E46II,25.079799,61.64335,
J5FXH,28.785692,75.230987,
DMNFC,34.898854,70.609643,
KS794,36.967065,77.142472,
O0IOE,36.357931,66.419059,
K4TPL,30.986856,72.622643,
7YUTR,36.885435,66.259348,
XL97N,30.652708,61.352076,
LODOD,26.066619,76.798208,
PK5DO,32.554887,65.838625,
TV067,27.032753,66.643793,
2SYUU,35.910181,62.721867,
KMNL9,32.563094,66.35813,
26YM3,36.407329,77.012024,
B3G4B,30.511699,69.185594,
NGIEK,28.297984,68.942394,
CLHXX,35.57647,69.517657,
CX240,25.312305,66.280377,
XOYIZ,28.152995,68.184074,
VB54J,30.877375,67.863414,
DOJRT,34.594617,66.946139,
EIUP4,36.825372,72.175829,
04S31,28.591308,69.976235,
7MZXR,31.375856,63.6742,
AK3YO,23.987749,68.781127,
WHWAI,27.307181,68.518518,
Q6H7D,32.833933,67.011482,
V8KMH,29.913235,75.163266,
PF9FU,25.05694,75.112336,
XFJY8,27.69213,65.530285,
OGA0U,24.674528,72.770854,
58ERV,30.935556,72.337815,
TMUI0,27.954501,72.875881,
ZMXL5,24.833725,66.212203,
X2ACF,27.142663,66.881172,
NDF3X,27.924113,76.380869,
VS24Y,33.599896,66.155368,
MJDZK,28.65016,68.113225,
L8BYO,30.606763,69.704392,
02H4M,27.985843,61.875258,
YOWEO,27.148092,72.333076,
SN4VD,23.500425,66.981518,
IOZI0,36.815502,67.800661,
R93XV,27.570831,67.328323,
YZAHH,23.694686,71.122082,
SRJOW,29.359551,60.817569,
GGQ7V,35.6314,70.17162,
65KC5,31.329663,69.545507,
TNAV6,27.951157,69.738675,
2CZ46,29.599366,71.922937,
V4TB0,32.197256,63.829763,
0O98J,34.158302,62.631411,
T4DHL,35.535652,73.7369,
M1GEU,28.812704,67.101724,
QNMYY,36.386473,72.025229,
UZ6W2,34.275652,72.139143,
LYHV3,25.569241,72.283742,
S13UO,23.56088,65.047142,
XSOF2,30.891426,62.635462,
4LASY,35.965565,72.607263,
D6PGQ,33.508818,66.034235,
5N07L,23.564836,63.746258,
LX97F,31.266031,65.98949,
MPJ83,35.28129,63.169952,
JIJ7R,32.888602,73.335332,
F9T1N,27.695418,67.517597,
6GVP3,25.970418,70.382627,
OJUP9,24.542245,61.567367,
AXEE1,36.764457,67.667495,
SQCRS,26.455288,66.588299,
VODXS,32.204341,72.251848,
MTMMH,35.569919,64.990656,
CA6KF,27.484351,73.964855,
7MVEG,25.625957,61.71328,
E6L4A,29.204083,66.82334,
XTS9K,36.693139,72.311192,
DA8C7,31.529977,60.848428,
F6QBF,32.011047,72.651861,
RKUCJ,25.695209,72.479045,
1BFS2,25.571919,63.032109,
6018Z,33.713837,70.698098,
5QCYQ,30.658409,62.849011,
5TW4E,34.144248,67.710134,
NCTR9,36.715863,62.867362,
5U6O1,35.814479,75.198706,
ZHI2G,23.713523,66.873313,
VEP07,27.76167,74.308237,
ZQUOI,36.494867,68.131689,
BLOVW,32.60957,62.467259,
TX6O3,35.021938,66.087404,
LJKRF,25.967186,73.909907,
CEDMG,27.561132,69.568784,
AXVT7,35.517516,68.422186,
7TYPL,26.029123,68.696477,
A56TU,25.016147,73.271404,
YZPWU,34.283896,63.046767,
BD0HL,33.221777,75.28465,
BUYEM,29.629568,72.838392,
IFWPQ,31.540761,65.315951,
YLZN1,34.805667,68.698821,
V39HC,35.545944,73.475658,
H3QYQ,26.951504,70.295532,
Y4LHG,25.714879,67.579428,
7I6DS,29.55128,68.400264,
ZR8XP,33.612324,70.591502,
C2GTK,29.581567,69.526517,
HMD94,34.16994,70.125092,
NCKEH,27.039949,62.197729,
6U45F,29.082697,62.119344,
089Y6,23.701658,77.365638,
XPTMR,24.577534,73.580805,
JYEZJ,26.647702,67.535913,
4QESJ,32.671548,64.116296,
B14UO,34.692508,71.305119,
QETVY,36.348343,77.392561,
09C1T,31.378081,62.435027,
VQKBM,26.233099,77.183908,
STXDL,32.276462,71.490561,
34OKD,34.975181,62.084102,
QQMIM,30.580829,62.580213,
Q57AG,36.402682,61.700674,
LENC3,30.593759,76.93364,
LQZYY,24.602976,74.502108,
NERFR,31.872503,70.952916,
GB5N9,27.492191,64.009194,
6P38Q,32.792035,70.746031,
IWTCG,31.91783,62.517107,
PQRIY,25.133096,61.915848,
LLJ6W,24.259553,76.295025,
WVZN9,36.196921,64.228423,
9GRMO,35.577441,76.909849,
L9ZRB,30.622638,72.642523,
VW21K,30.023826,69.330552,
F71G7,35.160181,70.481764,
6HQFN,26.691842,69.359346,
175YA,30.878437,66.514097,
4MGDT,26.775419,66.502443,
VQX87,29.001832,70.060354,
0NLE8,29.728347,70.884357,
MS1JN,27.082266,60.682536,
2KSDN,33.749942,68.280208,
HWXE5,34.567713,66.163072,
HL8NO,31.436914,71.268382,
V2HD9,28.477826,68.244053,
JQBBN,35.567851,65.250801,
5GE5G,31.571078,64.408949,
29N32,29.501396,74.162541,
L2C4M,35.26747,74.112905,
YD6A6,30.372926,60.682803,
1AKAH,24.708779,73.440512,
N0Y22,32.567249,77.279233,
924FW,36.397991,60.725504,
DOVBC,26.485565,63.973561,
UVOVP,28.209026,72.674866,
VGAQY,34.802526,66.041102,
M8OZ7,31.025018,68.393744,
JOQE0,25.377253,67.174117,
DGNR0,35.369804,75.947806,
DNI3T,28.734643,71.366938,
PWFCQ,31.935723,68.65869,
YM6VO,34.539356,69.098448,
48U43,35.09808,62.826039,
6BWUE,36.466898,74.381425,
HGV1R,26.475594,74.738171,
I0FI8,30.4603,74.397883,
PUYLN,29.500744,68.710691,
SNG68,26.573702,68.689444,
1BFL1,28.742746,61.347255,
KGPXI,34.90841,62.306788,
RQZ4H,32.461369,74.645716,
B2EDZ,30.630499,69.918453,
WZHBX,27.961176,65.742624,
DDNVN,35.642366,76.423222,
UTVPI,33.923815,72.876996,
6OGJS,35.056661,65.239588,
FSA26,26.338496,72.313003,
NL3PM,25.127068,72.606812,
0QEP8,31.941797,63.505609,
NI2UN,23.668763,72.021799,
357Y9,32.386501,62.410189,
KL62U,35.64726,64.478086,
YXK5L,32.454992,70.513023,
VF8S2,26.510347,72.110995,
2G8CP,32.050634,60.617785,
C8ECK,25.604229,71.795121,
8BE9L,32.947221,76.011802,
QPV5I,34.098651,69.893704,
I0IU1,28.119813,69.416627,
S3FQP,32.637753,63.490729,
VHBPK,25.172255,70.317883,
8RK08,33.677406,73.179416,
0OWDN,36.122075,75.616086,
STW7G,33.038582,76.939241,
AA2WL,27.623375,77.237192,
1GVV7,35.22604,63.193497,
OGTB5,35.286597,65.913189,
5ESAH,28.253558,64.473388,
4CWDH,34.429829,74.672755,
ZQILJ,32.430989,65.13309,
EDMEG,27.148186,72.570511,
EMV43,29.333304,69.932249,
MQPXW,35.479463,67.91648,
T9UBB,30.888676,61.058453,
NQ5G3,24.5474,64.894782,
00XV2,32.095524,74.339879,
G1SEV,36.755105,66.997877,
FZYVC,24.789686,74.854305,
6CCLD,27.161812,68.588454,
6C9DC,24.120453,67.081578,
7F5PJ,33.944314,74.587366,
EKTAZ,24.62043,72.154985,
ND26R,31.38674,75.032557,
1C3KS,30.068869,72.548261,
4JREY,34.163132,64.963218,
2NDS7,34.742904,69.157163,
3EZUU,23.568857,72.326945,
3QSSH,26.744046,73.545802,
E6RYP,36.580945,65.730981,
QX7WJ,30.118495,64.937367,
CNAV2,27.070495,61.951546,
1VB66,29.452524,64.76415,
XNXK4,32.323079,76.014431,
5AYYH,34.406143,65.94109,
6792F,24.041103,73.53443,
EUFV4,31.912721,72.189218,
2DKMP,27.948338,70.042024,
OQN9K,29.847823,62.534653,
5PABO,29.787587,69.158404,
U2B6I,31.783403,66.021313,
BXDTZ,28.397406,67.48656,
2DN5Y,35.518743,67.341467,
3U1UB,33.934903,73.37294,
TN6LM,31.104409,63.602937,
L2IE6,28.406706,61.514845,
JLU8E,35.258031,64.708448,
FP90F,30.028565,74.260525,
V6OVS,27.532733,74.150429,
MQUT3,31.681697,75.683847,
VVIRS,32.249711,76.558496,
3V6CM,23.55014,77.480337,
BDJ9E,26.547844,62.643847,
S9VT8,36.235217,72.534288,
DLMJB,33.924346,62.729958,
76UVI,27.432663,68.205255,
84YVI,25.990848,65.28119,
H0TA4,33.503801,61.501288,
D1N3O,28.220259,68.667518,
TPKHL,29.954688,76.318806,
7EFQT,31.368836,72.815304,
3606A,34.281803,62.581681,
YWQSK,36.378528,71.227398,
RFSOB,36.722582,74.985231,
VKR4H,28.926182,70.161329,
F8ZAQ,28.851927,71.860329,
RYRRH,34.198289,66.676624,
P0HHE,30.772225,73.681095,
2WV2P,26.306685,68.256469,
U0CT9,30.970451,72.997559,
Z7TFN,35.295685,64.940739,
BEM8D,33.701843,71.085359,
CV8Y8,33.924221,60.868677,
CNHC6,26.811382,72.544118,
J9SJI,30.217121,74.319069,
14BKU,27.190803,68.353774,
BRX94,34.117086,63.223297,
49Q5P,29.307712,68.181131,
JXT9N,34.552374,77.258225,
G8N7J,24.131203,63.495682,
MLTKP,31.442151,75.451108,
7XW7V,25.825912,74.190512,
DV7J2,24.843873,70.742901,
VSE2W,27.281073,73.957445,
FJ1VC,30.43739,69.62962,
JPR4P,29.087281,62.557318,
OH5V8,32.562808,74.208272,
7BHIA,35.462115,62.9668,
DOBBX,26.73202,69.141952,
5GK6D,34.649901,75.054758,
GZ0BR,28.532821,63.374879,
WRLFH,23.744202,67.981799,
7670F,33.049289,77.375678,
5G9P2,32.730201,69.360587,
0RV7Q,34.271596,60.598493,
NDKAL,34.941012,73.153554,
FER6C,30.440741,67.964704,
MYMRI,30.029205,62.305407,
1TNZL,30.795861,68.501372,
GBT5M,31.352925,72.501406,
VKW0F,27.343842,72.685874,
4U02N,27.533145,67.155761,
TO3QM,29.639933,74.105117,
Z5F4E,36.294082,76.461398,
21ZCU,29.588036,72.386672,
88XC8,36.724453,70.840512,
A2FVR,33.14758,62.942748,
BIIBY,36.699339,66.828695,
QFFWI,30.831453,65.982698,
ZGGGW,30.515027,72.943703,
L3XRY,25.804891,74.253112,
L5V28,29.551673,74.35167,
0SL41,34.239018,67.402949,
7CG0S,28.03931,65.635324,
IBLOZ,25.379335,75.327137,
1FNA0,23.718093,66.377705,
LLC97,34.112807,72.040074,
T1G1L,32.903984,74.463472,
TEQEZ,33.904571,77.178291,
9678B,33.07211,76.545487,
L3L5P,24.297627,67.387778,
964SS,24.38068,61.249173,
PTIR0,31.52504,76.916063,
M8KM7,30.104113,61.326485,
FPLOD,36.178613,69.122655,
1XD3E,30.508553,75.867406,
UTQHO,30.606885,67.866657,
LN8SX,32.958683,65.367432,
FRIRU,32.854334,65.190148,
RY6UH,34.899245,60.688922,
PRSU8,30.04864,72.453002,
FL23K,33.842475,69.228317,
E3VFG,31.815483,76.908929,
PF1SB,32.182394,75.677557,
UXGK7,26.54802,71.559668,
9IV0C,34.073602,62.656961,
1DVKN,28.558483,62.009489,
4KLQV,34.932534,74.046449,
W8F93,34.837616,67.574378,
7LTGZ,28.660196,77.100903,
3K2BD,34.009944,67.245119,
BENYG,27.0829,66.708692,
997CW,24.8701,70.500625,
53LV3,24.275675,63.602737,
K0I5P,36.766889,76.142891,
CQD3P,29.574429,65.074842,
VNG3H,28.922237,64.411983,
76QXX,34.847425,62.850602,
HPSUX,34.142174,74.396385,
66TZU,34.745719,66.662119,
CL8BM,29.529522,77.197953,
P7DZH,35.116378,73.287465,
DA0EM,27.129298,76.753714,
ERW76,36.064721,63.308755,
VGY06,30.388089,70.678239,
75RME,28.598417,69.97778,
H64DT,26.325407,63.145682,
PNRFV,27.932984,65.189801,
0329Q,32.004169,69.33516,
C3OED,33.565901,76.949158,
O09C1,35.4302,76.869811,
TRPRC,36.494125,76.076859,
4D8QF,31.129996,77.105042,
6R4IR,32.518419,74.00211,
CZ73P,27.268279,67.992015,
98L8G,32.252817,77.489785,
98G7H,32.524911,74.005975,
XCG1F,29.854552,68.532023,
WHRWF,29.904716,63.404934,
T84MJ,31.5403,69.000053,
OR464,28.446116,74.031272,
EJXQ0,35.638847,68.374296,
VUFS5,32.600063,68.472089,
G0S9U,36.193594,63.456692,
VX4GK,35.125609,62.239775,
8DPDS,26.52798,66.900665,
3NGGJ,35.219626,73.674893,
47T8E,36.7128,71.877604,
JHK06,25.694612,70.8284,
Y6MGC,25.768524,64.69369,
RD85F,26.92685,73.924829,
VS03F,28.0747,69.728528,
225NU,27.826377,70.239818,
YNHHE,25.269306,76.232316,
12FQR,36.224967,73.720392,
99F42,35.191321,69.309052,
HY0EU,31.022624,65.467508,
145KS,35.98424,65.332664,
ZN2S5,28.020842,61.338571,
EEH67,28.301551,63.242442,
JIDUT,25.62117,66.55429,
3FJQF,34.999756,74.586549,
JOC7M,23.806318,67.424356,
ODLJ4,35.737938,65.74489,
24T2S,26.634307,64.054931,
TJUI2,36.028985,65.973847,
JC314,30.39688,70.204328,
MNRFI,27.618058,72.261111,
4SWYS,27.735244,70.528018,
HU67K,31.918317,65.996715,
QLH7L,36.794864,76.697347,
2P7T1,33.356509,63.103748,
TKUM9,24.383265,62.202829,
BNYYX,24.466373,65.54464,
YXC2X,28.444058,76.200257,
KCYQZ,32.260478,67.631122,
CS4FV,34.426052,66.767369,
WKNDP,30.594616,75.369569,
0ZON8,34.503259,62.929911,
RXUWY,27.226364,60.845534,
RD6A4,35.798055,68.838674,
Q5UKW,33.625815,74.983155,
2HL4Z,33.101191,65.187755,
816HE,30.575194,72.901254,
3NMGB,25.247319,69.369736,
OV35R,23.757352,61.802456,
N0OTE,34.099181,70.138973,
THNFL,31.365663,72.420793,
EDS3M,28.418497,75.309144,
XBBP1,33.382764,64.29068,
KU7YW,35.230997,68.646354,
QTTI3,30.160934,75.447325,
RXN0E,26.232351,68.136868,
LHKLR,28.984533,68.907408,
P62NL,31.498191,76.626002,
0ZM1I,35.254875,74.113029,
3FAXV,27.305946,75.25351,
KUZZY,25.492843,71.933611,
R1MXK,23.508997,61.555369,
FRBPS,34.70867,65.970322,
UU77S,24.324243,64.547134,
9K37F,30.887918,60.827596,
N3NIU,31.497648,68.393361,
09618,27.848322,73.124269,
UFA71,34.427154,73.496689,
VZLG6,36.446752,75.788362,
O0IVU,36.314722,72.854552,
1RP7O,25.748587,64.237482,
FL492,30.318759,65.74403,
WNYRV,32.718685,74.67864,
UH0QK,23.610507,64.841248,
PA9K6,28.697318,65.724664,
JX6A2,31.995619,72.78394,
F3PDO,28.284831,73.600505,
VT1JI,32.00505,69.43437,
1ZXDL,23.553671,75.194176,
E6B3U,24.528997,69.877671,
CWZID,32.135532,69.601144,
0I82J,34.506977,70.50737,
839NB,26.121328,67.849941,
5WJA1,26.356216,61.709793,
BOPEI,31.948845,66.360303,
QG16K,33.61517,61.132539,
HFQP5,26.555029,75.725365,
VL5GT,33.353315,66.27705,
3CL64,23.774213,65.09054,
I55DW,35.176655,64.162121,
3WHZJ,24.183847,69.886489,
OZVB7,27.573713,73.166227,
FEN66,33.958961,72.466808,
P44JX,36.758366,64.253647,
CYS97,29.445121,65.75364,
IEFRA,32.169806,66.502188,
YM6YC,26.141209,65.910779,
YZP6S,32.890765,70.597346,
THGTX,23.75638,73.020892,
HM59Z,31.293215,74.353057,
UBEHG,23.936801,72.442855,
XBD30,31.241143,63.761045,
SFM2Y,25.206256,72.169864,
GWYAG,30.478136,74.355168,
3ZJHJ,25.71423,69.792828,
P973W,26.185987,75.928186,
7L6KT,27.90235,62.554947,
EAMOG,24.988752,62.834093,
1HK20,31.276045,72.78497,
0GW7T,26.768865,61.100464,
4MTY8,31.111492,74.7261,
M8ZAY,28.792034,64.218174,
T76F0,31.333896,71.10943,
U481A,23.699704,67.204007,
K4DJA,25.025182,63.566222,
Y9DK4,36.944217,67.800063,
HR6P5,30.983293,72.000948,
VYZY8,35.476508,64.950758,
XW1MZ,25.965143,65.467414,
4BQ08,33.403251,66.668922,
E331R,24.586166,77.167394,
R7ZL1,27.274145,64.170049,
THKM1,26.732332,64.206157,
6B8AP,35.036001,64.000968,
8LLDX,28.784594,66.57065,
5XMRD,29.467461,69.60628,
PIWHS,24.708141,68.638689,
RUTC3,23.538185,73.772208,
P6BQS,25.280109,76.747023,
RYU9U,25.980259,61.541112,
UBVU6,28.036787,70.685755,
8YOJZ,24.689014,65.703587,
K8186,28.031238,75.666281,
US0YY,36.318794,74.320911,
I7BJG,28.213499,63.918468,
8RYRG,35.265963,64.931056,
SXFY4,31.810459,75.996931,
076M8,27.673395,68.5828,
Y4QQW,31.845164,73.889228,
AQ0M8,32.788711,61.231628,
P3HYF,32.245503,70.318286,
86N3W,26.865033,60.96144,
YWQI6,29.743686,69.467492,
0O2BT,28.259376,75.871968,
RCDYD,33.440521,66.127954,
QV8IW,35.052343,74.782269,
OZ5NW,32.539214,62.487533,
63POZ,33.265435,62.96811,
NH09K,28.1132,63.90327,
KAJZU,30.11344,63.582528,
Q993T,32.885492,67.50554,
4C0HZ,33.024232,61.435059,
XNC90,23.790428,61.007856,
HFNX0,34.006362,62.118211,
U3JKS,30.138014,70.687039,
I3DHV,24.998116,61.08689,
CFC0K,33.831173,68.062209,
ZM19C,33.867744,66.435746,
DTM33,33.005599,70.55294,
E363V,26.132278,74.221332,
LODJW,23.723595,71.878861,
1FPDX,31.282951,63.292647,
THNM2,32.634574,77.459926,
6E1YH,31.857516,63.429455,
D45VK,33.160601,61.246814,
FHQS5,25.22448,62.737276,
L6OEB,30.481957,70.891234,
HL6MJ,30.267351,67.128103,
EK5JY,29.514718,74.711476,
K8ECZ,26.372703,72.864358,
VPWC1,26.324769,70.046933,
ML958,32.739775,64.010247,
D1IGL,25.608878,72.723775,
0S053,30.35925,74.23556,
O7LAY,33.89377,73.894894,
MYMLY,29.63245,71.976791,
WXI96,36.126544,67.696793,
E2YVO,35.128454,65.924662,
7EU00,25.32442,62.376543,
PIGR7,34.147286,72.669799,
AYQ49,31.322913,73.923036,
B50TG,26.454695,74.23104,
50HU9,36.245549,75.719702,
E3U8E,30.721712,65.80003,
Y2V1C,29.190444,66.489082,
4S84Z,35.92841,72.897513,
CD13H,36.984042,77.472322,
DPSQ8,32.638421,75.400466,
EMQUL,27.156869,71.093681,
TJWA1,34.146703,63.534215,
VMCAM,24.403772,72.548747,
VZ2C6,36.843173,66.414029,
TEOON,33.167426,61.219147,
U2NGX,30.925764,77.494607,
PWSS8,26.327262,66.800063,
OUQ7I,29.376598,63.782904,
QRFFS,25.952469,63.656623,
39UZA,28.986455,67.477916,
Y1YI2,33.821555,64.9446,
L149H,36.722664,67.002733,
5S45Q,29.906055,72.864441,
T9PLA,36.829143,77.042542,
0I68D,32.080164,62.948689,
VFVFG,36.965275,62.14027,
OZ8AR,31.888678,75.218765,
Z80JB,32.329241,64.527763,
HRKPO,30.210024,69.068733,
3DKA5,34.793653,61.70227,
I7O5D,31.877184,60.996634,
QD1WW,35.695935,67.911019,
I43RU,27.42428,70.944124,
21MKA,24.253753,67.920039,
92W68,34.812069,68.146386,
17WYB,28.309585,63.344384,
H2RF9,29.984694,75.739702,
67FA9,29.757694,65.650773,
30DQK,30.432345,65.218179,
EVE8W,27.605687,63.341287,
ZZT6H,28.302919,74.85836,
VG7QQ,26.449135,63.650329,
LNXS8,32.376884,73.991353,
2KZML,25.360588,70.324343,
NPIXW,27.650646,74.967351,
095E8,26.275282,74.620337,
JWMTT,34.373615,72.244619,
75SFY,26.176362,60.710482,
H4SA6,25.784602,75.740602,
F89CB,27.838709,60.768964,
DNY3Z,30.909267,61.475867,
UHHER,28.908899,67.292612,
LWL7K,23.608701,66.561709,
O4HUS,24.500554,69.835667,
XEK4X,32.291758,63.581527,
9K0ZA,28.179991,70.085656,
L72JL,34.776914,77.390979,
6T156,36.6226,64.116832,
K651J,25.988948,76.489945,
K2YUF,33.01841,71.443171,
25X2T,30.390802,62.073182,
4FCGD,34.965639,72.416537,
02U7Y,33.969515,65.107442,
988WZ,25.116977,75.391018,
H3IT8,26.806391,61.826134,
E5AKL,29.055927,64.769664,
RNU5A,30.983945,70.533462,
H93UK,33.475785,63.293634,
H2EWV,32.566722,67.159834,
RI133,34.136033,63.940932,
LH1N3,34.47538,65.878474,
BVDW0,32.830447,73.470119,
REFPC,27.218406,70.763288,
X7U66,31.062905,63.998219,
MOIXT,24.573324,69.720357,
IJZ33,30.599834,64.824562,
K2CO2,27.638138,73.91703,
XJGWK,25.50914,73.014965,
FEGA3,27.891748,64.08284,
QFRTD,23.791601,72.357863,
HZL4L,33.861379,73.763953,
303W4,34.295787,61.969377,
A4F3A,33.666868,70.103123,
WTPDJ,23.72795,64.249446,
1PRN6,28.057041,71.578586,
W8TX9,30.638099,73.564389,
25ID4,32.081259,61.269112,
6QALR,26.467578,76.53224,
92YWU,31.39001,66.562842,
6JQPU,26.917832,67.450456,
BXEFM,32.487796,67.205223,
6CX2F,32.581217,65.117731,
N2W8K,33.29215,66.762736,
W87U8,30.162497,62.38921,
ULJYP,36.467067,63.510598,
HTWNZ,35.630942,61.028344,
CJRFV,32.613332,72.697997,
7P2W2,28.278198,74.836325,
SSK2J,27.973402,65.54049,
BETG5,27.747412,68.021774,
GA207,25.374025,63.801615,
2IDRV,34.114764,68.908069,
HHPJK,24.89653,70.835768,
Q69ET,28.666257,73.42,
7WT4C,33.584079,63.530208,
1VQNJ,33.531385,60.615799,
R3WYA,34.273627,61.632734,
8G14L,33.222131,70.589355,
LJSM7,34.817109,61.371138,
7VVXX,32.147856,63.772948,
8M26A,34.567806,61.588227,
L1FKY,27.063364,68.192765,
7QC3Y,33.877893,62.498864,
9LR66,33.833831,66.646176,
PVHFU,35.146541,70.559116,
942AW,36.791051,69.802969,
YXYF4,36.695621,71.030806,
EN7WJ,24.124731,77.28218,
YC66N,25.281553,73.270489,
1L7PX,27.165943,75.214136,
7RZ4T,31.637409,73.512373,
BGFG0,26.982824,68.599515,
4LWVA,24.310574,60.555543,
U3N3J,24.008064,66.635141,
AG6CR,28.430849,69.589624,
GAYLI,24.757665,70.276613,
96M7F,24.370765,70.917861,
OQ7YP,35.539392,64.903753,
4PVBE,28.664327,70.597943,
94TE7,32.205145,76.676688,
2UR24,26.076574,65.720076,
B8FM6,33.607371,75.352392,
H470A,35.917252,64.130771,
RS53I,30.717087,64.692181,
BY6NH,36.008632,76.875768,
6F64O,25.592402,62.269313,
IYY9Z,35.149853,66.987101,
FWGMV,35.965014,72.886429,
3FWUG,25.907273,64.822396,
LITK1,28.120145,64.742573,
1HN26,28.166866,72.002542,
PHQBU,29.610652,61.020087,
PVDLF,34.509418,70.666212,
ZCEGC,31.227991,74.668471,
7OTZW,25.375119,66.974751,
VXLRZ,27.732659,71.603336,
0JQJZ,24.806911,67.236185,
ZWJML,30.773992,64.58237,
WWW4V,30.648135,69.14658,
JEPOV,34.377027,73.101258,
A00R5,27.681964,68.041187,
TBVT0,35.005824,70.234142,
N5R5X,36.101933,70.846272,
3XJJF,29.166618,64.207304,
L219S,25.12134,66.692955,
I0SOL,33.482383,60.854185,
LHUHF,24.376092,73.008024,
2MOWE,23.64271,75.574935,
NHF8J,30.486592,64.489032,
LE7L8,36.628988,73.923362,
03FYA,26.198962,67.270644,
FU65Y,24.85129,75.080703,
9YF6S,36.724904,64.778432,
7OAOR,24.753297,61.537233,
JOVHT,25.461759,69.361474,
PMV7P,26.861205,72.458084,
QBJIZ,34.432326,63.205098,
FFYJ7,26.805219,76.217331,
QKBWO,28.075055,65.060822,
CAHFF,24.717283,73.54337,
WUU82,31.553288,67.516087,
GB6E9,33.821123,63.995308,
2ZNJ8,26.809898,66.826915,
PYOV6,35.93789,77.020329,
JBEYT,32.020147,71.181781,
EKA34,23.971072,60.709267,
AX4B4,28.712264,68.86088,
78S1D,24.209303,76.583158,
3TF9G,24.252281,63.47763,
8OL3J,31.256395,77.338311,
1137H,25.566275,71.753652,
GI9N4,23.507911,66.996546,
SZBDV,24.686121,67.231686,
OUXE5,25.624174,71.068943,
SPD59,25.041943,67.401914,
JF32U,23.688931,71.558512,
NRMI5,30.222965,63.750724,
7GWDU,36.782723,71.538857,
D070V,34.180465,71.606147,
QPER2,36.899203,62.295768,
R5ASN,25.840345,67.937378,
QM6VH,30.273092,60.691195,
CL1SX,30.971948,77.491942,
CB5RT,23.785204,73.340047,
UF74I,28.323833,67.032532,
8Q8SI,36.14364,70.078046,
MLPWL,24.547996,76.851591,
IADYL,27.257469,69.810031,
2WB65,35.168349,62.904436,
493SQ,36.488619,66.275215,
GLMKB,29.718973,63.561121,
26OL0,34.432155,64.551532,
KFK1L,32.075254,75.382174,
E97D2,36.735423,74.669769,
8QY2E,32.718519,67.861766,
0XVPJ,29.996696,65.225434,
LYTDC,26.579401,74.078077,
SP8HK,33.144415,63.773616,
L595W,25.33828,63.211864,
QZC33,32.552734,74.57777,
XBXGF,29.114521,62.866328,
C4NDT,30.7258,66.673807,
3KI26,32.768829,71.22517,
Y9O5Y,26.604315,69.804428,
W1IGU,28.741517,71.577252,
EEM8S,34.516106,63.920727,
VLAVB,30.84405,60.583586,
6ULQ3,23.936602,74.669394,
MJ420,36.807458,74.336646,
EA8Y1,30.47063,64.810373,
GQVS3,24.635352,72.678329,
0LPBX,33.489577,72.035337,
AOPVZ,23.536052,67.395731,
WVGLA,26.092592,69.905539,
ZQX8Q,25.404808,64.184232,
24BR3,28.305701,73.155354,
QITLT,26.714011,65.552199,
